name,team,date_of_birth,palce_of_birth,role,height,test_bat_rank,odi_bat_rank,t20_bat_rank,test_bow_rank,odi_bow_rank,t20_bow_rank,link,bat_path,bow_path,BT_Test_M,BT_Test_Inn,BT_Test_NO,BT_Test_Runs,BT_Test_HS,BT_Test_Avg,BT_Test_BF,BT_Test_SR,BT_Test_100,BT_Test_200,BT_Test_50,BT_Test_4s,BT_Test_6s,BT_ODI_M,BT_ODI_Inn,BT_ODI_NO,BT_ODI_Runs,BT_ODI_HS,BT_ODI_Avg,BT_ODI_BF,BT_ODI_SR,BT_ODI_100,BT_ODI_200,BT_ODI_50,BT_ODI_4s,BT_ODI_6s,BT_T20I_M,BT_T20I_Inn,BT_T20I_NO,BT_T20I_Runs,BT_T20I_HS,BT_T20I_Avg,BT_T20I_BF,BT_T20I_SR,BT_T20I_100,BT_T20I_200,BT_T20I_50,BT_T20I_4s,BT_T20I_6s,BT_IPL_M,BT_IPL_Inn,BT_IPL_NO,BT_IPL_Runs,BT_IPL_HS,BT_IPL_Avg,BT_IPL_BF,BT_IPL_SR,BT_IPL_100,BT_IPL_200,BT_IPL_50,BT_IPL_4s,BT_IPL_6s,BW_Test_M,BW_Test_Inn,BW_Test_B,BW_Test_Runs,BW_Test_Wkts,BW_Test_BBI,BW_Test_BBM,BW_Test_Econ,BW_Test_Avg,BW_Test_SR,BW_Test_5W,BW_Test_10W,BW_ODI_M,BW_ODI_Inn,BW_ODI_B,BW_ODI_Runs,BW_ODI_Wkts,BW_ODI_BBI,BW_ODI_BBM,BW_ODI_Econ,BW_ODI_Avg,BW_ODI_SR,BW_ODI_5W,BW_ODI_10W,BW_T20I_M,BW_T20I_Inn,BW_T20I_B,BW_T20I_Runs,BW_T20I_Wkts,BW_T20I_BBI,BW_T20I_BBM,BW_T20I_Econ,BW_T20I_Avg,BW_T20I_SR,BW_T20I_5W,BW_T20I_10W,BW_IPL_M,BW_IPL_Inn,BW_IPL_B,BW_IPL_Runs,BW_IPL_Wkts,BW_IPL_BBI,BW_IPL_BBM,BW_IPL_Econ,BW_IPL_Avg,BW_IPL_SR,BW_IPL_5W,BW_IPL_10W
Srimantha Wijeratne,Canada,"Jun 03, 1989 (33 years)",Colombo,WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13570,Scores/bat_13570.csv,Scores/bow_13570.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9,1,236,56,29.5,178,132.58,0,0,3,36,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hamed Khan,Hong Kong,"Oct 03, 1998 (24 years)",--,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13597,Scores/bat_13597.csv,Scores/bow_13597.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,0,15,10,5.0,19,78.95,0,0,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Sahibzada Farhan,Pakistan,"Mar 06, 1996 (26 years)",Charsadda,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13625,Scores/bat_13625.csv,Scores/bow_13625.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,0,40,39,13.33,46,86.96,0,0,0,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lalit Rajbanshi,Nepal,"Feb 27, 1999 (23 years)",Nepal,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13626,Scores/bat_13626.csv,Scores/bow_13626.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,11,7,4,36,11,12.0,97,37.11,0,0,0,2,0,8,1,0,3,3,3.0,7,42.86,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,7,348,216,10,4/36,4/36,3.72,21.6,34.8,0,0,8,8,144,160,4,2/16,2/16,6.67,40.0,36.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Romario Shepherd,West Indies,"Nov 26, 1994 (28 years)",Guyana,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13646,Scores/bat_13646.csv,Scores/bow_13646.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,18,14,2,214,50,17.83,226,94.69,0,0,1,17,7,23,9,4,198,44,39.6,133,148.87,0,0,0,7,17,3,3,1,58,26,29.0,41,141.46,0,0,0,2,5,-,-,-,-,-,-,-,-,-,-,-,-,18,17,673,601,11,3/50,3/50,5.36,54.64,61.18,0,0,23,20,371,650,21,3/21,3/21,10.51,30.95,17.67,0,0,3,3,54,98,3,2/42,2/42,10.89,32.67,18.0,0,0
Chandrapaul Hemraj,West Indies,"Sep 03, 1993 (29 years)",Guyana,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13647,Scores/bat_13647.csv,Scores/bow_13647.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,0,82,32,13.67,98,83.67,0,0,0,13,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,1,7,9,0,0/9,0/9,7.71,0.0,0.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Danish Aziz,Pakistan,"Nov 20, 1995 (27 years)",Karachi,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13666,Scores/bat_13666.csv,Scores/bow_13666.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,0,12,9,6.0,20,60.0,0,0,0,2,0,2,2,0,37,22,18.5,35,105.71,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,30,27,0,0/11,0/11,5.4,0.0,0.0,0,0,2,1,18,29,2,2/29,2/29,9.67,14.5,9.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Sinethemba Qeshile,South Africa,"Oct 02, 1999 (23 years)",--,WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13667,Scores/bat_13667.csv,Scores/bow_13667.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Pramod Madushan,Sri Lanka,"Dec 14, 1993 (29 years)",Hambantota,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13679,Scores/bat_13679.csv,Scores/bow_13679.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,0,15,15,15.0,52,28.85,0,0,0,2,0,5,2,1,1,1,1.0,1,100.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,18,13,1,1/13,1/13,4.33,13.0,18.0,0,0,5,5,97,130,9,4/34,4/34,8.04,14.44,10.78,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Pathum Nissanka,Sri Lanka,"May 18, 1998 (24 years)",Galle,Batsman,--,66,100,10,--,--,--,https://www.cricbuzz.com/profiles/13682,Scores/bat_13682.csv,Scores/bow_13682.csv,9,15,1,537,103,38.36,1226,43.8,1,0,5,50,1,20,20,1,577,137,30.37,723,79.81,1,0,4,64,3,36,35,1,1015,75,29.85,889,114.17,0,0,9,89,24,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,20,-,-,-,-,-,-,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Janith Liyanage,Sri Lanka,"Jul 12, 1995 (27 years)",Colombo,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13694,Scores/bat_13694.csv,Scores/bow_13694.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,0,28,11,9.33,45,62.22,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Dylan Budge,Scotland,"Sep 11, 1995 (27 years)","Leeds, Yorkshire",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13738,Scores/bat_13738.csv,Scores/bow_13738.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,17,15,4,248,46,22.55,312,79.49,0,0,0,18,1,8,6,2,60,24,15.0,62,96.77,0,0,0,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,8,150,111,1,1/21,1/21,4.44,111.0,150.0,0,0,8,1,6,18,1,1/18,1/18,18.0,18.0,6.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Kamau Leverock,Bermuda,"Oct 19, 1994 (28 years)",Bermuda,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13740,Scores/bat_13740.csv,Scores/bow_13740.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,1,95,43,19.0,52,182.69,0,0,0,6,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,126,168,8,3/19,3/19,8.0,21.0,15.75,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Hamza Tahir,Scotland,"Nov 09, 1995 (27 years)","Paisley, Renfrewshire",Bowler,--,--,--,--,--,72,--,https://www.cricbuzz.com/profiles/13744,Scores/bat_13744.csv,Scores/bow_13744.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,29,8,2,26,13,4.33,78,33.33,0,0,0,2,0,15,1,1,3,3,0.0,6,50.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,29,28,1430,1007,40,5/38,5/38,4.23,25.18,35.75,1,0,15,15,348,493,23,4/30,4/30,8.5,21.43,15.13,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Sherfane Rutherford,West Indies,"Aug 15, 1998 (24 years)",--,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13748,Scores/bat_13748.csv,Scores/bow_13748.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,4,0,43,26,10.75,36,119.44,0,0,0,1,3,10,9,2,106,28,15.14,104,101.92,0,0,0,3,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,2,36,49,1,1/21,1/21,8.17,49.0,36.0,0,0,10,6,41,59,1,1/6,1/6,8.63,59.0,41.0,0,0
Dominic Drakes,West Indies,"Feb 06, 1998 (24 years)",Barbados,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13750,Scores/bat_13750.csv,Scores/bow_13750.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,5,0,15,5,3.0,19,78.95,0,0,0,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10,192,290,6,1/19,1/19,9.06,48.33,32.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Jaskaran Malhotra,United States,"Nov 04, 1989 (33 years)","Chandigarh, Punjab",WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13753,Scores/bat_13753.csv,Scores/bow_13753.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,4,429,173,30.64,462,92.86,1,0,1,27,23,7,7,1,135,58,22.5,113,119.47,0,0,1,10,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,4,102,67,2,1/17,1/17,3.94,33.5,51.0,0,0,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Elmore Hutchinson,United States,"Aug 11, 1982 (40 years)","Westmoreland, Jamaica",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13754,Scores/bat_13754.csv,Scores/bow_13754.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,11,8,2,142,49,23.67,144,98.61,0,0,0,8,9,2,1,0,16,16,16.0,8,200.0,0,0,0,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,10,312,226,4,1/12,1/12,4.35,56.5,78.0,0,0,2,1,18,20,0,0/20,0/20,6.67,0.0,0.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Shoriful Islam,Bangladesh,"Jun 03, 2001 (21 years)",Punchagar,Bowler,--,--,--,--,--,--,75,https://www.cricbuzz.com/profiles/13791,Scores/bat_13791.csv,Scores/bow_13791.csv,5,8,1,38,26,5.43,59,64.41,0,0,0,6,0,14,6,1,18,8,3.6,26,69.23,0,0,0,1,1,29,10,5,15,6,3.0,17,88.24,0,0,0,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,5,7,810,408,8,3/69,3/99,3.02,51.0,101.25,0,0,14,14,604,564,19,4/34,4/34,5.6,29.68,31.79,0,0,29,28,565,783,32,3/21,3/21,8.32,24.47,17.66,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Sheyne Moseley,West Indies,"Apr 11, 1994 (28 years)","Christ Church, Barbados",Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13801,Scores/bat_13801.csv,Scores/bow_13801.csv,2,4,0,28,12,7.0,105,26.67,0,0,0,3,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shermon Lewis,West Indies,"Oct 21, 1995 (27 years)","Mount Horne, St Andrew, Grenada",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13803,Scores/bat_13803.csv,Scores/bow_13803.csv,2,4,0,24,20,6.0,66,36.36,0,0,0,3,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,240,162,3,2/93,2/93,4.05,54.0,80.0,0,0,1,1,59,67,3,3/67,3/67,6.81,22.33,19.67,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Kyle Phillip,United States,"Jan 26, 1997 (25 years)",Trinidad,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13804,Scores/bat_13804.csv,Scores/bow_13804.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,0,1,1,1.0,3,33.33,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,144,140,3,3/43,3/43,5.83,46.67,48.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ammar Khalid,Canada,--,--,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13805,Scores/bat_13805.csv,Scores/bow_13805.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,156,174,12,4/17,4/17,6.69,14.5,13.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Sai Sudharsan,India,"Oct 15, 2001 (21 years)",Chennai,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13866,Scores/bat_13866.csv,Scores/bow_13866.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,1,145,65,36.25,114,127.19,0,0,1,14,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-
Kamil Mishara,Sri Lanka,"Apr 24, 2001 (21 years)",Colombo,WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13886,Scores/bat_13886.csv,Scores/bow_13886.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,0,15,13,5.0,19,78.95,0,0,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ayush Badoni,India,"Dec 03, 1999 (23 years)",Delhi,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13907,Scores/bat_13907.csv,Scores/bow_13907.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,11,3,161,54,20.12,130,123.85,0,0,1,11,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,2,12,11,2,1/5,1/5,5.5,5.5,6.0,0,0
Hidde Overdijk,Netherlands,"Apr 29, 1996 (26 years)",--,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13927,Scores/bat_13927.csv,Scores/bow_13927.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,0,13,13,13.0,7,185.71,0,0,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,3,48,72,3,2/23,2/23,9.0,24.0,16.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Antonius Staal,Netherlands,"Mar 30, 1996 (26 years)","The Hague, Netherlands",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13935,Scores/bat_13935.csv,Scores/bow_13935.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,12,4,127,28,15.88,97,130.93,0,0,0,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Yashasvi Jaiswal,India,"Dec 28, 2001 (20 years)","Suriya, Uttar Pradesh",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13940,Scores/bat_13940.csv,Scores/bow_13940.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,23,0,547,68,23.78,406,134.73,0,0,3,62,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,23,1,1,6,0,0/6,0/6,0.0,0.0,0.0,0,0
David Delany,Ireland,"Dec 28, 1997 (24 years)",Dublin,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13941,Scores/bat_13941.csv,Scores/bow_13941.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,2,0,7,7,3.5,6,116.67,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,171,222,8,2/12,2/12,7.79,27.75,21.38,0,0,-,-,-,-,-,-,-,-,-,-,-,-
James McCollum,Ireland,"Aug 01, 1995 (27 years)",--,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13942,Scores/bat_13942.csv,Scores/bow_13942.csv,2,4,0,73,39,18.25,176,41.48,0,0,0,10,0,10,10,0,188,73,18.8,280,67.14,0,0,2,26,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Hayden Walsh,West Indies,"Apr 23, 1992 (30 years)","St. Croix, US Virgin Islands",Bowler,--,--,--,--,--,--,69,https://www.cricbuzz.com/profiles/13959,Scores/bat_13959.csv,Scores/bow_13959.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,22,12,3,155,46,17.22,212,73.11,0,0,0,19,1,32,12,7,51,12,10.2,61,83.61,0,0,0,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,22,988,891,28,5/39,5/39,5.41,31.82,35.29,1,0,32,27,540,725,27,3/23,3/23,8.06,26.85,20.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Gareth Delany,Ireland,"Apr 28, 1997 (25 years)",Dublin,Batting Allrounder,--,--,--,--,--,--,95,https://www.cricbuzz.com/profiles/13983,Scores/bat_13983.csv,Scores/bow_13983.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,13,13,4,159,22,17.67,178,89.33,0,0,0,17,3,56,50,8,802,89,19.1,613,130.83,0,0,3,65,32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,13,8,174,198,4,1/10,1/10,6.83,49.5,43.5,0,0,56,42,735,948,35,3/16,3/16,7.74,27.09,21.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Suraj Kumar,Oman,"Nov 29, 1988 (34 years)","Santokh Pura, Jalandhar, Punjab",WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/14000,Scores/bat_14000.csv,Scores/bow_14000.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,22,18,4,347,62,24.79,453,76.6,0,0,2,20,11,19,12,3,119,42,13.22,108,110.19,0,0,0,10,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Anwar Arudin,Malaysia,"Jul 09, 1984 (38 years)",Malaysia,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/14001,Scores/bat_14001.csv,Scores/bow_14001.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,18,0,202,32,11.22,194,104.12,0,0,0,24,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Syazrul Idrus,Malaysia,"Jan 09, 1991 (31 years)",--,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/14002,Scores/bat_14002.csv,Scores/bow_14002.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,6,2,23,9,5.75,33,69.7,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,19,19,382,453,35,4/17,4/17,7.12,12.94,10.91,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Anwar Rahman,Malaysia,"Sep 23, 1996 (26 years)",--,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/14003,Scores/bat_14003.csv,Scores/bow_14003.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,4,2,4,2,2.0,16,25.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,14,13,250,264,20,4/16,4/16,6.34,13.2,12.5,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Sharvin Muniandy,Malaysia,"Oct 15, 1995 (27 years)",--,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/14004,Scores/bat_14004.csv,Scores/bow_14004.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,29,11,348,40,19.33,250,139.2,0,0,0,21,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38,27,475,715,27,4/13,4/13,9.03,26.48,17.59,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Dhivendran Mogan,Malaysia,"Aug 09, 1994 (28 years)",--,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/14005,Scores/bat_14005.csv,Scores/bow_14005.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,0,2,2,2.0,8,25.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,72,116,1,1/31,1/31,9.67,116.0,72.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Muhamad Syahadat,Malaysia,"Mar 24, 1994 (28 years)",Keluang Johor,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/14006,Scores/bat_14006.csv,Scores/bow_14006.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,12,5,216,41,30.86,156,138.46,0,0,0,15,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,5,84,56,5,3/7,3/7,4.0,11.2,16.8,0,0,-,-,-,-,-,-,-,-,-,-,-,-
