name,team,date_of_birth,palce_of_birth,role,height,test_bat_rank,odi_bat_rank,t20_bat_rank,test_bow_rank,odi_bow_rank,t20_bow_rank,link,bat_path,bow_path,BT_Test_M,BT_Test_Inn,BT_Test_NO,BT_Test_Runs,BT_Test_HS,BT_Test_Avg,BT_Test_BF,BT_Test_SR,BT_Test_100,BT_Test_200,BT_Test_50,BT_Test_4s,BT_Test_6s,BT_ODI_M,BT_ODI_Inn,BT_ODI_NO,BT_ODI_Runs,BT_ODI_HS,BT_ODI_Avg,BT_ODI_BF,BT_ODI_SR,BT_ODI_100,BT_ODI_200,BT_ODI_50,BT_ODI_4s,BT_ODI_6s,BT_T20I_M,BT_T20I_Inn,BT_T20I_NO,BT_T20I_Runs,BT_T20I_HS,BT_T20I_Avg,BT_T20I_BF,BT_T20I_SR,BT_T20I_100,BT_T20I_200,BT_T20I_50,BT_T20I_4s,BT_T20I_6s,BT_IPL_M,BT_IPL_Inn,BT_IPL_NO,BT_IPL_Runs,BT_IPL_HS,BT_IPL_Avg,BT_IPL_BF,BT_IPL_SR,BT_IPL_100,BT_IPL_200,BT_IPL_50,BT_IPL_4s,BT_IPL_6s,BW_Test_M,BW_Test_Inn,BW_Test_B,BW_Test_Runs,BW_Test_Wkts,BW_Test_BBI,BW_Test_BBM,BW_Test_Econ,BW_Test_Avg,BW_Test_SR,BW_Test_5W,BW_Test_10W,BW_ODI_M,BW_ODI_Inn,BW_ODI_B,BW_ODI_Runs,BW_ODI_Wkts,BW_ODI_BBI,BW_ODI_BBM,BW_ODI_Econ,BW_ODI_Avg,BW_ODI_SR,BW_ODI_5W,BW_ODI_10W,BW_T20I_M,BW_T20I_Inn,BW_T20I_B,BW_T20I_Runs,BW_T20I_Wkts,BW_T20I_BBI,BW_T20I_BBM,BW_T20I_Econ,BW_T20I_Avg,BW_T20I_SR,BW_T20I_5W,BW_T20I_10W,BW_IPL_M,BW_IPL_Inn,BW_IPL_B,BW_IPL_Runs,BW_IPL_Wkts,BW_IPL_BBI,BW_IPL_BBM,BW_IPL_Econ,BW_IPL_Avg,BW_IPL_SR,BW_IPL_5W,BW_IPL_10W
Deon Kotze,Namibia,"Sep 12, 1973 (49 years)",Windhoek,--,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/7699/deon-kotze,Scores/bat_7699.csv,Scores/bow_7699.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,1,82,27,16.4,135,60.74,0,0,0,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,282,256,2,1/32,1/32,5.45,128.0,141.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Lennie Louw,Namibia,"Jun 19, 1959 (63 years)","Barkly West, Cape Province, South Africa",--,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/7702/lennie-louw,Scores/bat_7702.csv,Scores/bow_7702.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,60,60,1,1/60,1/60,6.0,60.0,60.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Melt van Schoor,Namibia,"Dec 08, 1967 (55 years)","Mowbray, Cape Town, Cape Province, South Africa",--,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/7704/melt-van-schoor,Scores/bat_7704.csv,Scores/bow_7704.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,1,58,24,14.5,111,52.25,0,0,0,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rudi van Vuuren,Namibia,"Sep 20, 1972 (50 years)",Windhoek,--,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/7705/rudi-van-vuuren,Scores/bat_7705.csv,Scores/bow_7705.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,2,26,14,8.67,38,68.42,0,0,0,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,300,298,8,5/43,5/43,5.96,37.25,37.5,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Usman,United Arab Emirates,"Aug 29, 1993 (29 years)",Lahore,Batsman,--,--,--,97,--,--,--,https://www.cricbuzz.com/profiles/10869/mohammad-usman,Scores/bat_10869.csv,Scores/bow_10869.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,1,172,45,34.4,240,71.67,0,0,0,14,3,16,15,2,287,49,22.08,262,109.54,0,0,0,27,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Shaiman Anwar,United Arab Emirates,"Mar 15, 1979 (43 years)","Sialkot, Punjab",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/9837/shaiman-anwar,Scores/bat_9837.csv,Scores/bow_9837.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,41,41,2,1336,117,34.26,1545,86.47,2,0,11,133,28,31,31,2,854,62,29.45,702,121.65,0,0,6,65,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41,7,117,134,4,3/61,3/61,6.87,33.5,29.25,0,0,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chundangapoyil Rizwan,United Arab Emirates,"Apr 19, 1988 (34 years)","Tellicherry, Kerala",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/14554/chundangapoyil-rizwan,Scores/bat_14554.csv,Scores/bow_14554.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,32,30,4,764,109,29.38,1255,60.88,1,0,3,54,2,15,13,2,263,51,23.91,235,111.91,0,0,1,22,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32,5,58,50,1,1/19,1/19,5.17,50.0,58.0,0,0,15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Chirag Suri,United Arab Emirates,"Feb 18, 1995 (27 years)",--,Batsman,--,--,--,94,--,--,--,https://www.cricbuzz.com/profiles/9829/chirag-suri,Scores/bat_9829.csv,Scores/bow_9829.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,35,35,0,941,115,26.89,1492,63.07,2,0,5,95,13,31,31,3,819,88,29.25,710,115.35,0,0,7,84,18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,-,-,-,-,-,-,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ashfaq Ahmed,United Arab Emirates,"Mar 26, 1985 (37 years)",--,Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13278/ashfaq-ahmed,Scores/bat_13278.csv,Scores/bow_13278.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,16,16,0,344,92,21.5,387,88.89,0,0,2,38,9,12,12,0,238,75,19.83,185,128.65,0,0,3,32,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,7,223,185,4,2/55,2/55,4.98,46.25,55.75,0,0,12,2,36,34,2,1/14,1/14,5.67,17.0,18.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Boota,United Arab Emirates,"Jan 05, 1983 (39 years)","Sialkot, Pakistan",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13279/mohammad-boota,Scores/bat_13279.csv,Scores/bow_13279.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9,1,191,59,23.88,252,75.79,0,0,1,12,7,19,15,7,136,20,17.0,114,119.3,0,0,0,9,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,1,12,10,0,0/10,0/10,5.0,0.0,0.0,0,0,19,1,6,13,1,1/13,1/13,13.0,13.0,6.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Fayyaz Ahmed,United Arab Emirates,"May 12, 1983 (39 years)","Gujrat, Punjab",Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/10038/fayyaz-ahmed,Scores/bat_10038.csv,Scores/bow_10038.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,2,47,37,47.0,100,47.0,0,0,0,6,0,1,1,0,11,11,11.0,12,91.67,0,0,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,162,121,0,0/16,0/16,4.48,0.0,0.0,0,0,1,1,18,29,1,1/29,1/29,9.67,29.0,18.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Rohan Mustafa,United Arab Emirates,"Oct 07, 1988 (34 years)",Kohat,Batting Allrounder,--,--,--,--,--,48,88,https://www.cricbuzz.com/profiles/9835/rohan-mustafa,Scores/bat_9835.csv,Scores/bow_9835.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,58,53,3,1192,109,23.84,1820,65.49,1,0,6,102,21,54,50,4,980,77,21.3,809,121.14,0,0,4,104,27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58,57,2735,2064,61,5/25,5/25,4.53,33.84,44.84,1,0,54,52,1052,1207,60,4/18,4/18,6.88,20.12,17.53,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Ahmed Raza,United Arab Emirates,"Oct 10, 1988 (34 years)",Sharjah,Bowling Allrounder,--,--,--,--,--,39,93,https://www.cricbuzz.com/profiles/9828/ahmed-raza,Scores/bat_9828.csv,Scores/bow_9828.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,54,41,7,409,50,12.03,674,60.68,0,0,1,29,8,54,20,10,122,22,12.2,147,82.99,0,0,0,3,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54,54,2825,1949,65,5/26,5/26,4.14,29.98,43.46,1,0,54,53,1044,1153,36,5/19,5/19,6.63,32.03,29.0,1,0,-,-,-,-,-,-,-,-,-,-,-,-
Mohammad Naveed,United Arab Emirates,"Jun 03, 1987 (35 years)",--,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/9832/mohammad-naveed,Scores/bat_9832.csv,Scores/bow_9832.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,40,35,10,401,45,16.04,327,122.63,0,0,0,41,21,30,23,10,172,27,13.23,145,118.62,0,0,0,16,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40,40,1962,1775,56,5/28,5/28,5.43,31.7,35.04,1,0,30,30,664,711,34,3/14,3/14,6.42,20.91,19.53,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Ghulam Shabber,United Arab Emirates,"Dec 12, 1985 (36 years)",Jhang,WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/11817/ghulam-shabber,Scores/bat_11817.csv,Scores/bow_11817.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,24,23,0,500,90,21.74,800,62.5,0,0,4,49,3,16,14,3,208,58,18.91,182,114.29,0,0,1,24,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,24,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Imran Haider,United Arab Emirates,"Oct 31, 1987 (35 years)",Lahore,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/10874/imran-haider,Scores/bat_10874.csv,Scores/bow_10874.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,21,14,7,58,18,8.29,136,42.65,0,0,0,2,0,10,2,2,4,4,0.0,8,50.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21,21,967,863,33,4/25,4/25,5.35,26.15,29.3,0,0,10,10,162,228,6,1/16,1/16,8.44,38.0,27.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Qadeer Ahmed,United Arab Emirates,"Nov 15, 1985 (37 years)","Attock, Pakistan",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/10814/qadeer-ahmed,Scores/bat_10814.csv,Scores/bow_10814.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,11,6,4,9,4,4.5,31,29.03,0,0,0,1,0,10,4,3,7,5,7.0,12,58.33,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11,516,467,8,2/38,2/38,5.43,58.38,64.5,0,0,10,10,192,253,9,2/18,2/18,7.91,28.11,21.33,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Sultan Ahmed,United Arab Emirates,"Oct 11, 1989 (33 years)","Gujranwala, Punjab",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/12746/sultan-ahmed,Scores/bat_12746.csv,Scores/bow_12746.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,0,18,11,9.0,42,42.86,0,0,0,2,0,22,16,5,64,18,5.82,67,95.52,0,0,0,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,84,84,0,0/26,0/26,6.0,0.0,0.0,0,0,22,22,441,401,18,4/9,4/9,5.46,22.28,24.5,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Amir Hayat,United Arab Emirates,"Aug 28, 1982 (40 years)",--,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/13269/amir-hayat,Scores/bat_13269.csv,Scores/bow_13269.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,9,6,3,31,24,10.33,73,42.47,0,0,0,1,1,4,2,0,3,3,1.5,6,50.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9,449,382,11,3/19,3/19,5.1,34.73,40.82,0,0,4,4,84,103,6,2/16,2/16,7.36,17.17,14.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Zahoor Khan,United Arab Emirates,"May 25, 1989 (33 years)","Faisalabad, Punjab",Bowler,--,--,--,--,--,75,60,https://www.cricbuzz.com/profiles/12247/zahoor-khan,Scores/bat_12247.csv,Scores/bow_12247.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,37,24,10,89,16,6.36,158,56.33,0,0,0,7,3,37,8,4,11,6,2.75,21,52.38,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37,37,1757,1483,60,6/34,6/34,5.06,24.72,29.28,1,0,37,37,793,884,46,4/29,4/29,6.69,19.22,17.24,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Alex Obanda,Kenya,"Dec 25, 1987 (34 years)","Nairobi, Kenya",Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/704/alex-obanda,Scores/bat_704.csv,Scores/bow_704.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,49,45,2,1306,96,30.37,1764,74.04,0,0,9,127,39,36,34,3,587,103,18.94,512,114.65,1,0,1,69,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49,-,-,-,-,-,-,-,-,-,-,-,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Duncan Allan,Kenya,"Oct 14, 1991 (31 years)",--,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/8075/duncan-allan,Scores/bat_8075.csv,Scores/bow_8075.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,0,71,27,14.2,153,46.41,0,0,0,7,0,10,10,0,84,18,8.4,134,62.69,0,0,0,7,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,4,112,80,2,1/22,1/22,4.29,40.0,56.0,0,0,10,7,56,82,4,2/8,2/8,8.79,20.5,14.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Collins Obuya,Kenya,"Jul 27, 1981 (41 years)",Nairobi,Batting Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/550/collins-obuya,Scores/bat_550.csv,Scores/bow_550.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,104,89,9,2044,98,25.55,2981,68.57,0,0,11,160,30,49,45,10,1042,75,29.77,898,116.04,0,0,5,75,42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,104,49,1818,1637,35,5/24,5/24,5.4,46.77,51.94,1,0,49,23,368,424,24,4/27,4/27,6.91,17.67,15.33,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Seren Waters,Kenya,"Apr 11, 1990 (32 years)","Nairobi, Kenya",Batting Allrounder,6 ft 0 in,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/1592/seren-waters,Scores/bat_1592.csv,Scores/bow_1592.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,20,20,0,419,74,20.95,751,55.79,0,0,2,48,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20,1,18,14,0,0/14,0/14,4.67,0.0,0.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Ragheb Aga,Kenya,"Jul 10, 1984 (38 years)",Kenya,Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/188/ragheb-aga,Scores/bat_188.csv,Scores/bow_188.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,12,9,0,150,86,16.67,210,71.43,0,0,1,16,0,20,18,2,213,52,13.31,196,108.67,0,0,1,15,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,11,408,330,8,2/17,2/17,4.85,41.25,51.0,0,0,20,19,288,306,15,3/24,3/24,6.38,20.4,19.2,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Nelson Odhiambo,Kenya,"Mar 21, 1989 (33 years)","Nairobi, Kenya",Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/6478/nelson-odhiambo,Scores/bat_6478.csv,Scores/bow_6478.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,10,6,0,56,29,9.33,121,46.28,0,0,0,3,0,26,14,3,192,67,17.45,179,107.26,0,0,1,15,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,9,438,360,13,3/48,3/48,4.93,27.69,33.69,0,0,26,16,240,337,9,2/33,2/33,8.43,37.44,26.67,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Nehemiah Odhiambo,Kenya,"Aug 07, 1983 (39 years)","Nairobi, Kenya",Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/552/nehemiah-odhiambo,Scores/bat_552.csv,Scores/bow_552.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,67,53,9,528,66,12.0,736,71.74,0,0,1,47,12,37,27,3,275,41,11.46,257,107.0,0,0,0,30,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,67,65,2688,2483,66,4/61,4/61,5.54,37.62,40.73,0,0,37,33,529,750,26,5/20,5/20,8.51,28.85,20.35,1,0,-,-,-,-,-,-,-,-,-,-,-,-
Emmanuel Bundi,Kenya,"Sep 08, 1993 (29 years)","Kakamega, Kenya",Bowling Allrounder,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/9356/emmanuel-bundi,Scores/bat_9356.csv,Scores/bow_9356.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,4,0,8,5,2.0,16,50.0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,10,185,194,14,4/16,4/16,6.29,13.86,13.21,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Irfan Karim,Kenya,"Sep 25, 1992 (30 years)",--,WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/8077/irfan-karim,Scores/bat_8077.csv,Scores/bow_8077.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,9,9,0,396,112,44.0,522,75.86,2,0,1,40,0,34,31,9,662,71,30.09,650,101.85,0,0,4,64,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9,-,-,-,-,-,-,-,-,-,-,-,34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Morris Ouma,Kenya,"Nov 08, 1982 (40 years)",Kiambli,WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/194/morris-ouma,Scores/bat_194.csv,Scores/bow_194.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,81,78,5,1517,61,20.78,2559,59.28,0,0,7,140,5,22,19,1,127,19,7.06,160,79.38,0,0,0,15,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,81,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Rakep Patel,Kenya,"Jul 12, 1989 (33 years)","Nairobi, Kenya",WK-Batsman,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/1434/rakep-patel,Scores/bat_1434.csv,Scores/bow_1434.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,39,35,4,621,92,20.03,977,63.56,0,0,2,56,7,49,40,9,830,73,26.77,633,131.12,0,0,3,61,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39,7,168,137,2,1/14,1/14,4.89,68.5,84.0,0,0,49,17,245,244,15,3/19,3/19,5.98,16.27,16.33,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Alfred Luseno,Kenya,"Dec 20, 1981 (40 years)",Kakemaga,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/824/alfred-luseno,Scores/bat_824.csv,Scores/bow_824.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,10,9,7,34,16,17.0,50,68.0,0,0,0,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,10,330,316,9,4/32,4/32,5.75,35.11,36.67,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
James Ngoche,Kenya,"Jan 29, 1988 (34 years)",--,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/7727/james-ngoche,Scores/bat_7727.csv,Scores/bow_7727.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,18,12,4,35,21,4.38,86,40.7,0,0,0,1,1,7,3,1,4,2,2.0,17,23.53,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,18,17,872,556,19,3/18,3/18,3.83,29.26,45.89,0,0,7,7,144,140,4,2/31,2/31,5.83,35.0,36.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Shem Ngoche,Kenya,"Jun 06, 1989 (33 years)",Kenya,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/7708/shem-ngoche,Scores/bat_7708.csv,Scores/bow_7708.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,11,10,3,68,28,9.71,117,58.12,0,0,0,3,2,45,26,9,192,38,11.29,157,122.29,0,0,0,15,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,11,455,366,10,2/28,2/28,4.83,36.6,45.5,0,0,45,44,876,972,50,4/14,4/14,6.66,19.44,17.52,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Lucas Oluoch,Kenya,"Aug 07, 1991 (31 years)","Nairobi, Kenya",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/8078/lucas-oluoch,Scores/bat_8078.csv,Scores/bow_8078.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,6,5,6.0,6,100.0,0,0,0,1,0,22,11,4,134,33,19.14,89,150.56,0,0,0,14,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,96,79,5,3/41,3/41,4.94,15.8,19.2,0,0,22,20,360,371,24,4/30,4/30,6.18,15.46,15.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Elijah Otieno,Kenya,"Jan 03, 1988 (34 years)","Nairobi, Kenya",Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/791/elijah-otieno,Scores/bat_791.csv,Scores/bow_791.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,26,17,7,49,11,4.9,136,36.03,0,0,0,4,0,26,12,6,26,8,4.33,54,48.15,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,25,954,927,22,4/33,4/33,5.83,42.14,43.36,0,0,26,26,440,538,18,3/16,3/16,7.34,29.89,24.44,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Hiren Varaiya,Kenya,"Apr 09, 1984 (38 years)",Kenya,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/553/hiren-varaiya,Scores/bat_553.csv,Scores/bow_553.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,63,38,17,252,34,12.0,489,51.53,0,0,0,11,1,25,12,11,55,18,55.0,85,64.71,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63,60,2951,2047,68,4/25,4/25,4.16,30.1,43.4,0,0,25,24,464,460,18,2/9,2/9,5.95,25.56,25.78,0,0,-,-,-,-,-,-,-,-,-,-,-,-
Dominic Wesonga,Kenya,"Jul 16, 1988 (34 years)",--,Bowler,--,--,--,--,--,--,--,https://www.cricbuzz.com/profiles/7888/dominic-wesonga,Scores/bat_7888.csv,Scores/bow_7888.csv,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,1,61,33,20.33,108,56.48,0,0,0,5,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,1,42,28,2,2/28,2/28,4.0,14.0,21.0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
